Country_uk|City_uk|AccentCity_uk|Region_uk|Population_uk|Latitude_uk|Longitude_uk|geopoint_uk|processed_city|Country_usa|City_usa|AccentCity_usa|Region_usa|Population_usa|Latitude_usa|Longitude_usa|geopoint_usa|uk_latitude|uk_longitude
gb|aberdeen|Aberdeen|T5|183791.0|57.13333299999999|-2.1|57.133333,-2.1|aberdeen|us|aberdeen|Aberdeen|WV||39.0583333|-80.31611109999999|39.0583333,-80.3161111|54.218442|-13.4312755
gb|aberdeen|Aberdeen|T5|183791.0|57.13333299999999|-2.1|57.133333,-2.1|aberdeen|us|aberdeen|Aberdeen|TX||35.0377778|-100.1488889|35.0377778,-100.1488889|54.218442|-13.4312755
gb|aberdeen|Aberdeen|T5|183791.0|57.13333299999999|-2.1|57.133333,-2.1|aberdeen|us|aberdeen|Aberdeen|PA||40.1766667|-76.62361109999999|40.1766667,-76.6236111|54.218442|-13.4312755
gb|aberdeen|Aberdeen|T5|183791.0|57.13333299999999|-2.1|57.133333,-2.1|aberdeen|us|aberdeen|Aberdeen|KY||37.2538889|-86.68166670000001|37.2538889,-86.6816667|54.218442|-13.4312755
gb|aberdeen|Aberdeen|T5|183791.0|57.13333299999999|-2.1|57.133333,-2.1|aberdeen|us|aberdeen|Aberdeen|ID||42.944166700000004|-112.8375|42.9441667,-112.8375|54.218442|-13.4312755
gb|aberdeen|Aberdeen|T5|183791.0|57.13333299999999|-2.1|57.133333,-2.1|aberdeen|us|aberdeen|Aberdeen|NC||35.1313889|-79.4297222|35.1313889,-79.4297222|54.218442|-13.4312755
gb|aberdeen|Aberdeen|T5|183791.0|57.13333299999999|-2.1|57.133333,-2.1|aberdeen|us|aberdeen|Aberdeen|SD|23667.0|45.464722200000004|-98.48611109999999|45.4647222,-98.4861111|54.218442|-13.4312755
gb|aberdeen|Aberdeen|T5|183791.0|57.13333299999999|-2.1|57.133333,-2.1|aberdeen|us|aberdeen|Aberdeen|IN||38.9052778|-84.9875|38.9052778,-84.9875|54.218442|-13.4312755
gb|brook|Brook|F2||50.916667|-1.616667|50.916667,-1.616667|brook|us|brook|Brook|IN||40.8663889|-87.36361109999999|40.8663889,-87.3636111|54.218442|-13.4312755
gb|atherton|Atherton|P7|20149.0|53.516667000000005|-2.5|53.516667,-2.5|atherton|us|atherton|Atherton|IN||39.60805560000001|-87.3619444|39.6080556,-87.3619444|54.218442|-13.4312755
gb|atherton|Atherton|P7|20149.0|53.516667000000005|-2.5|53.516667,-2.5|atherton|us|atherton|Atherton|MO||39.186111100000005|-94.3052778|39.1861111,-94.3052778|54.218442|-13.4312755
gb|atherton|Atherton|P7|20149.0|53.516667000000005|-2.5|53.516667,-2.5|atherton|us|atherton|Atherton|LA||32.6983333|-91.1702778|32.6983333,-91.1702778|54.218442|-13.4312755
gb|atherton|Atherton|P7|20149.0|53.516667000000005|-2.5|53.516667,-2.5|atherton|us|atherton|Atherton|OH||39.960555600000006|-82.43611109999999|39.9605556,-82.4361111|54.218442|-13.4312755
gb|atherton|Atherton|P7|20149.0|53.516667000000005|-2.5|53.516667,-2.5|atherton|us|atherton|Atherton|CA||37.461388899999996|-122.19666670000001|37.4613889,-122.1966667|54.218442|-13.4312755
gb|feltham|Feltham|M3||50.966667|-3.1|50.966667,-3.1|feltham|us|feltham|Feltham|ID||44.207222200000004|-116.93|44.2072222,-116.93|54.218442|-13.4312755
gb|whitehouse|Whitehouse|T8||55.783333|-5.483333|55.783333,-5.483333|whitehouse|us|whitehouse|Whitehouse|GA||33.5430556|-84.1375|33.5430556,-84.1375|54.218442|-13.4312755
gb|whitehouse|Whitehouse|T8||55.783333|-5.483333|55.783333,-5.483333|whitehouse|us|whitehouse|Whitehouse|FL||30.316111100000004|-81.84638890000001|30.3161111,-81.8463889|54.218442|-13.4312755
gb|whitehouse|Whitehouse|T8||55.783333|-5.483333|55.783333,-5.483333|whitehouse|us|whitehouse|Whitehouse|MD||39.6016667|-76.77444440000001|39.6016667,-76.7744444|54.218442|-13.4312755
gb|whitehouse|Whitehouse|T8||55.783333|-5.483333|55.783333,-5.483333|whitehouse|us|whitehouse|Whitehouse|TN||35.913888899999996|-87.60638890000001|35.9138889,-87.6063889|54.218442|-13.4312755
gb|whitehouse|Whitehouse|T8||55.783333|-5.483333|55.783333,-5.483333|whitehouse|us|whitehouse|Whitehouse|NC||35.5269444|-82.0919444|35.5269444,-82.0919444|54.218442|-13.4312755
gb|whitehouse|Whitehouse|T8||55.783333|-5.483333|55.783333,-5.483333|whitehouse|us|whitehouse|Whitehouse|LA||30.313888899999995|-92.6027778|30.3138889,-92.6027778|54.218442|-13.4312755
gb|whitehouse|Whitehouse|T8||55.783333|-5.483333|55.783333,-5.483333|whitehouse|us|whitehouse|Whitehouse|TX||32.2266667|-95.22527779999999|32.2266667,-95.2252778|54.218442|-13.4312755
gb|whitehouse|Whitehouse|T8||55.783333|-5.483333|55.783333,-5.483333|whitehouse|us|whitehouse|Whitehouse|OH||41.51888889999999|-83.8038889|41.5188889,-83.8038889|54.218442|-13.4312755
gb|whitehouse|Whitehouse|T8||55.783333|-5.483333|55.783333,-5.483333|whitehouse|us|whitehouse|Whitehouse|KY||37.873611100000005|-82.69888890000001|37.8736111,-82.6988889|54.218442|-13.4312755
gb|whitehouse|Whitehouse|T8||55.783333|-5.483333|55.783333,-5.483333|whitehouse|us|whitehouse|Whitehouse|NJ||40.618333299999996|-74.74472220000001|40.6183333,-74.7447222|54.218442|-13.4312755
gb|whitehouse|Whitehouse|T8||55.783333|-5.483333|55.783333,-5.483333|whitehouse|us|whitehouse|Whitehouse|AL||34.1213889|-87.73222220000001|34.1213889,-87.7322222|54.218442|-13.4312755
gb|standish|Standish|P7||53.583332999999996|-2.666667|53.583333,-2.666667|standish|us|standish|Standish|MI||43.98305560000001|-83.9588889|43.9830556,-83.9588889|54.218442|-13.4312755
gb|standish|Standish|P7||53.583332999999996|-2.666667|53.583333,-2.666667|standish|us|standish|Standish|CA||40.3652778|-120.4211111|40.3652778,-120.4211111|54.218442|-13.4312755
gb|standish|Standish|P7||53.583332999999996|-2.666667|53.583333,-2.666667|standish|us|standish|Standish|MA||42.106944399999996|-70.7555556|42.1069444,-70.7555556|54.218442|-13.4312755
gb|standish|Standish|P7||53.583332999999996|-2.666667|53.583333,-2.666667|standish|us|standish|Standish|NY||44.6891667|-73.9494444|44.6891667,-73.9494444|54.218442|-13.4312755
gb|standish|Standish|P7||53.583332999999996|-2.666667|53.583333,-2.666667|standish|us|standish|Standish|ME|9926.0|43.735833299999996|-70.5525|43.7358333,-70.5525|54.218442|-13.4312755
gb|standish|Standish|P7||53.583332999999996|-2.666667|53.583333,-2.666667|standish|us|standish|Standish|MO||39.38444439999999|-93.4291667|39.3844444,-93.4291667|54.218442|-13.4312755
gb|bayford|Bayford|F8||51.75|-0.1|51.75,-0.1|bayford|us|bayford|Bayford|VA||37.4777778|-75.9330556|37.4777778,-75.9330556|54.218442|-13.4312755
gb|bentley|Bentley|N5||51.983333|1.083333|51.983333,1.083333|bentley|us|bentley|Bentley|KS||37.8861111|-97.5166667|37.8861111,-97.5166667|54.218442|-13.4312755
gb|bentley|Bentley|N5||51.983333|1.083333|51.983333,1.083333|bentley|us|bentley|Bentley|IA||41.3769444|-95.62|41.3769444,-95.62|54.218442|-13.4312755
gb|bentley|Bentley|N5||51.983333|1.083333|51.983333,1.083333|bentley|us|bentley|Bentley|LA||31.515555600000003|-92.4880556|31.5155556,-92.4880556|54.218442|-13.4312755
gb|bentley|Bentley|N5||51.983333|1.083333|51.983333,1.083333|bentley|us|bentley|Bentley|OK||34.214722200000004|-96.07861109999999|34.2147222,-96.0786111|54.218442|-13.4312755
gb|bentley|Bentley|N5||51.983333|1.083333|51.983333,1.083333|bentley|us|bentley|Bentley|WY||44.123611100000005|-104.6744444|44.1236111,-104.6744444|54.218442|-13.4312755
gb|bentley|Bentley|N5||51.983333|1.083333|51.983333,1.083333|bentley|us|bentley|Bentley|ND||46.3291667|-102.0630556|46.3291667,-102.0630556|54.218442|-13.4312755
gb|bentley|Bentley|N5||51.983333|1.083333|51.983333,1.083333|bentley|us|bentley|Bentley|IL||40.34444439999999|-91.1116667|40.3444444,-91.1116667|54.218442|-13.4312755
gb|bentley|Bentley|N5||51.983333|1.083333|51.983333,1.083333|bentley|us|bentley|Bentley|MI||43.9480556|-84.1344444|43.9480556,-84.1344444|54.218442|-13.4312755
gb|highgate|Highgate|Y8||52.55|-3.316667|52.55,-3.316667|highgate|us|highgate|Highgate|GA||33.493888899999995|-82.0663889|33.4938889,-82.0663889|54.218442|-13.4312755
gb|highgate|Highgate|Y8||52.55|-3.316667|52.55,-3.316667|highgate|us|highgate|Highgate|VA||37.1272222|-76.7436111|37.1272222,-76.7436111|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|OH||40.1072222|-80.84138890000001|40.1072222,-80.8413889|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|SC||32.9222222|-81.2866667|32.9222222,-81.2866667|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|MS||30.7708333|-88.5980556|30.7708333,-88.5980556|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|AR||34.5475|-90.7680556|34.5475,-90.7680556|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|UT||41.16|-112.0638889|41.16,-112.0638889|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|NY||42.042777799999996|-76.44888890000001|42.0427778,-76.4488889|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|MD||39.53055560000001|-79.01777779999999|39.5305556,-79.0177778|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|PA||40.7925|-79.0541667|40.7925,-79.0541667|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|CA||38.4547222|-120.52916670000002|38.4547222,-120.5291667|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|LA||30.086111100000004|-91.05444440000001|30.0861111,-91.0544444|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|VT||44.7480556|-72.1766667|44.7480556,-72.1766667|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|AL||34.7386111|-87.89111109999999|34.7386111,-87.8911111|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|NE||41.033888899999994|-102.17388890000001|41.0338889,-102.1738889|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|WI||43.443611100000005|-88.1805556|43.4436111,-88.1805556|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|ID||44.38444439999999|-116.7988889|44.3844444,-116.7988889|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|KS||38.993888899999995|-98.07722220000001|38.9938889,-98.0772222|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|TX||30.919722200000002|-96.7113889|30.9197222,-96.7113889|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|NM||35.0830556|-106.2463889|35.0830556,-106.2463889|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|ND||48.506944399999995|-100.1758333|48.5069444,-100.1758333|54.218442|-13.4312755
gb|barton|Barton|F2||50.716667|-1.666667|50.716667,-1.666667|barton|us|barton|Barton|OR||45.389166700000004|-122.40583329999998|45.3891667,-122.4058333|54.218442|-13.4312755
gb|acton|Acton|Z8||53.266667000000005|-2.6|53.266667,-2.6|acton|us|acton|Acton|MA|20897.0|42.485|-71.4333333|42.485,-71.4333333|54.218442|-13.4312755
gb|acton|Acton|Z8||53.266667000000005|-2.6|53.266667,-2.6|acton|us|acton|Acton|AL||33.4266667|-86.73527779999999|33.4266667,-86.7352778|54.218442|-13.4312755
gb|acton|Acton|Z8||53.266667000000005|-2.6|53.266667,-2.6|acton|us|acton|Acton|IN||39.65555560000001|-85.9669444|39.6555556,-85.9669444|54.218442|-13.4312755
gb|acton|Acton|Z8||53.266667000000005|-2.6|53.266667,-2.6|acton|us|acton|Acton|CA||34.47|-118.19583329999999|34.47,-118.1958333|54.218442|-13.4312755
gb|acton|Acton|Z8||53.266667000000005|-2.6|53.266667,-2.6|acton|us|acton|Acton|TN||35.008055600000006|-88.4594444|35.0080556,-88.4594444|54.218442|-13.4312755
gb|acton|Acton|Z8||53.266667000000005|-2.6|53.266667,-2.6|acton|us|acton|Acton|TX||32.4466667|-97.69|32.4466667,-97.69|54.218442|-13.4312755
gb|acton|Acton|Z8||53.266667000000005|-2.6|53.266667,-2.6|acton|us|acton|Acton|MT||45.930555600000005|-108.68|45.9305556,-108.68|54.218442|-13.4312755
gb|acton|Acton|Z8||53.266667000000005|-2.6|53.266667,-2.6|acton|us|acton|Acton|KY||37.3469444|-85.2480556|37.3469444,-85.2480556|54.218442|-13.4312755
gb|acton|Acton|Z8||53.266667000000005|-2.6|53.266667,-2.6|acton|us|acton|Acton|ME||43.5341667|-70.91027779999999|43.5341667,-70.9102778|54.218442|-13.4312755
gb|acton|Acton|Z8||53.266667000000005|-2.6|53.266667,-2.6|acton|us|acton|Acton|NC||35.5613889|-82.6391667|35.5613889,-82.6391667|54.218442|-13.4312755
gb|acton|Acton|Z8||53.266667000000005|-2.6|53.266667,-2.6|acton|us|acton|Acton|MN||45.084166700000004|-94.6605556|45.0841667,-94.6605556|54.218442|-13.4312755
gb|acton|Acton|Z8||53.266667000000005|-2.6|53.266667,-2.6|acton|us|acton|Acton|NJ||39.584166700000004|-75.4136111|39.5841667,-75.4136111|54.218442|-13.4312755
gb|gloucester|Gloucester|E6|128722.0|51.833333|-2.166667|51.833333,-2.166667|gloucester|us|gloucester|Gloucester|MA|30916.0|42.6158333|-70.6625|42.6158333,-70.6625|54.218442|-13.4312755
gb|gloucester|Gloucester|E6|128722.0|51.833333|-2.166667|51.833333,-2.166667|gloucester|us|gloucester|Gloucester|VA||37.413611100000004|-76.5258333|37.4136111,-76.5258333|54.218442|-13.4312755
gb|gloucester|Gloucester|E6|128722.0|51.833333|-2.166667|51.833333,-2.166667|gloucester|us|gloucester|Gloucester|NC||34.726111100000004|-76.54138890000002|34.7261111,-76.5413889|54.218442|-13.4312755
gb|buckingham|Buckingham|B9||51.75|-0.75|51.75,-0.75|buckingham|us|buckingham|Buckingham|OH||39.591666700000005|-82.1377778|39.5916667,-82.1377778|54.218442|-13.4312755
gb|buckingham|Buckingham|B9||51.75|-0.75|51.75,-0.75|buckingham|us|buckingham|Buckingham|IL||41.046944399999994|-88.17527779999999|41.0469444,-88.1752778|54.218442|-13.4312755
gb|buckingham|Buckingham|B9||51.75|-0.75|51.75,-0.75|buckingham|us|buckingham|Buckingham|VA||37.55|-78.5558333|37.55,-78.5558333|54.218442|-13.4312755
gb|buckingham|Buckingham|B9||51.75|-0.75|51.75,-0.75|buckingham|us|buckingham|Buckingham|NJ||39.9311111|-74.4477778|39.9311111,-74.4477778|54.218442|-13.4312755
gb|buckingham|Buckingham|B9||51.75|-0.75|51.75,-0.75|buckingham|us|buckingham|Buckingham|FL||26.6747222|-81.73222220000001|26.6747222,-81.7322222|54.218442|-13.4312755
gb|buckingham|Buckingham|B9||51.75|-0.75|51.75,-0.75|buckingham|us|buckingham|Buckingham|MT||46.51694439999999|-111.16583329999999|46.5169444,-111.1658333|54.218442|-13.4312755
gb|buckingham|Buckingham|B9||51.75|-0.75|51.75,-0.75|buckingham|us|buckingham|Buckingham|ID||43.9891667|-116.8925|43.9891667,-116.8925|54.218442|-13.4312755
gb|buckingham|Buckingham|B9||51.75|-0.75|51.75,-0.75|buckingham|us|buckingham|Buckingham|CO||40.5905556|-105.06555559999998|40.5905556,-105.0655556|54.218442|-13.4312755
gb|buckingham|Buckingham|B9||51.75|-0.75|51.75,-0.75|buckingham|us|buckingham|Buckingham|PA||40.3236111|-75.0602778|40.3236111,-75.0602778|54.218442|-13.4312755
gb|buckingham|Buckingham|B9||51.75|-0.75|51.75,-0.75|buckingham|us|buckingham|Buckingham|IA||42.2625|-92.4475|42.2625,-92.4475|54.218442|-13.4312755
gb|buckingham|Buckingham|B9||51.75|-0.75|51.75,-0.75|buckingham|us|buckingham|Buckingham|CT||41.7122222|-72.5227778|41.7122222,-72.5227778|54.218442|-13.4312755
gb|buckingham|Buckingham|B9||51.75|-0.75|51.75,-0.75|buckingham|us|buckingham|Buckingham|GA||33.538888899999996|-84.0269444|33.5388889,-84.0269444|54.218442|-13.4312755
gb|buckingham|Buckingham|B9||51.75|-0.75|51.75,-0.75|buckingham|us|buckingham|Buckingham|KY||37.3691667|-82.7394444|37.3691667,-82.7394444|54.218442|-13.4312755
gb|mortimer|Mortimer|P4||51.366667|-1.016667|51.366667,-1.016667|mortimer|us|mortimer|Mortimer|NC||35.9852778|-81.76138890000001|35.9852778,-81.7613889|54.218442|-13.4312755
gb|mortimer|Mortimer|P4||51.366667|-1.016667|51.366667,-1.016667|mortimer|us|mortimer|Mortimer|IL||39.855277799999996|-87.7244444|39.8552778,-87.7244444|54.218442|-13.4312755
gb|mortimer|Mortimer|P4||51.366667|-1.016667|51.366667,-1.016667|mortimer|us|mortimer|Mortimer|NY||43.09305560000001|-77.6491667|43.0930556,-77.6491667|54.218442|-13.4312755
gb|mortimer|Mortimer|P4||51.366667|-1.016667|51.366667,-1.016667|mortimer|us|mortimer|Mortimer|OH||41.109444399999994|-83.6502778|41.1094444,-83.6502778|54.218442|-13.4312755
gb|northmoor|Northmoor|K2||51.716667|-1.383333|51.716667,-1.383333|northmoor|us|northmoor|Northmoor|MO||39.1830556|-94.5925|39.1830556,-94.5925|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|IL||42.4963889|-89.9894444|42.4963889,-89.9894444|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|MI|133517.0|42.4775|-83.0277778|42.4775,-83.0277778|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|KY||36.7533333|-83.8441667|36.7533333,-83.8441667|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|OH|45475.0|41.2375|-80.8186111|41.2375,-80.8186111|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|VT||44.1119444|-72.85638890000001|44.1119444,-72.8563889|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|TX||30.614444399999996|-94.4083333|30.6144444,-94.4083333|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|TN||35.2383333|-89.44277779999999|35.2383333,-89.4427778|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|CO||40.9597222|-104.89166670000002|40.9597222,-104.8916667|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|MT||45.06|-108.65777779999999|45.06,-108.6577778|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|MA||42.2125|-72.1916667|42.2125,-72.1916667|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|OR||45.819166700000004|-122.84777779999999|45.8191667,-122.8477778|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|MO||39.773611100000004|-91.7563889|39.7736111,-91.7563889|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|UT||41.2836111|-112.1213889|41.2836111,-112.1213889|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|AR||33.6125|-92.0644444|33.6125,-92.0644444|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|ND||46.7272222|-97.01|46.7272222,-97.01|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|VA||37.7658333|-78.5580556|37.7658333,-78.5580556|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|NY||42.8472222|-74.92138890000001|42.8472222,-74.9213889|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|NM||32.6091667|-103.1469444|32.6091667,-103.1469444|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|WA||47.2822222|-122.65111110000001|47.2822222,-122.6511111|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|OK||34.783055600000004|-99.2080556|34.7830556,-99.2080556|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|RI|11280.0|41.730277799999996|-71.2830556|41.7302778,-71.2830556|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|MD||39.476111100000004|-76.61694440000001|39.4761111,-76.6169444|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|ID||45.264166700000004|-115.67555559999998|45.2641667,-115.6755556|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|NH||43.923055600000005|-71.8925|43.9230556,-71.8925|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|ME||44.1202778|-69.2405556|44.1202778,-69.2405556|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|CT||41.7427778|-73.3491667|41.7427778,-73.3491667|54.218442|-13.4312755
gb|warren|Warren|S8||55.05|-6.066667|55.05,-6.066667|warren|us|warren|Warren|AZ||31.4108333|-109.87777779999999|31.4108333,-109.8777778|54.218442|-13.4312755
